Student_ID,Sinhala_Tamil,Sinhala_Tamil_Grade,Maths,Maths_Grade,Science,Science_Grade,Buddhism,Buddhism_Grade,English,English_Grade,History,History_Grade,Basket1_Subject,Basket1_Marks,Basket1_Grade,Basket2_Subject,Basket2_Marks,Basket2_Grade,Basket3_Subject,Basket3_Marks,Basket3_Grade,Total_Marks,Average_Marks,Overall_Grade
STU1721,2,F,58,B,42,C,80,A,64,B,80,A,Agriculture,47,C,English_Lit,82,A,Home_Science,95,A,550,61.11,B
STU1722,45,C,76,A,47,C,2,F,35,C,55,B,Agriculture,91,A,Sinhala_Lit,44,C,Media,85,A,480,53.33,C
STU1723,61,B,98,A,46,C,8,F,53,C,81,A,Commerce,91,A,Music,57,B,Media,86,A,581,64.56,B
STU1724,42,C,81,A,71,B,42,C,67,B,81,A,Commerce,37,C,Drama,55,B,Home_Science,74,B,550,61.11,B
STU1725,79,A,91,A,46,C,82,A,65,B,37,C,Agriculture,72,B,Sinhala_Lit,59,B,ICT,70,B,601,66.78,B
STU1726,62,B,54,C,54,C,77,A,69,B,100,A,Agriculture,33,F,Dance,43,C,ICT,78,A,570,63.33,B
STU1727,51,C,76,A,11,F,65,B,63,B,36,C,Agriculture,93,A,Drama,4,F,Health,55,B,454,50.44,C
STU1728,98,A,41,C,69,B,96,A,98,A,45,C,Agriculture,85,A,Drama,74,B,Health,56,B,662,73.56,B
STU1729,93,A,79,A,95,A,54,C,75,A,46,C,Agriculture,63,B,Art,58,B,Health,85,A,648,72,B
STU1730,81,A,81,A,79,A,6,F,39,C,70,B,Agriculture,73,B,Sinhala_Lit,62,B,Health,100,A,591,65.67,B
STU1731,64,B,67,B,64,B,73,B,68,B,87,A,Commerce,60,B,Dance,98,A,Health,65,B,646,71.78,B
STU1732,45,C,84,A,37,C,68,B,54,C,8,F,Commerce,75,A,English_Lit,64,B,Home_Science,77,A,512,56.89,B
STU1733,64,B,60,B,45,C,47,C,46,C,74,B,Commerce,39,C,English_Lit,94,A,Media,94,A,563,62.56,B
STU1734,65,B,55,B,79,A,43,C,71,B,57,B,Commerce,37,C,Art,91,A,Media,40,C,538,59.78,B
STU1735,75,A,7,F,62,B,66,B,54,C,53,C,Commerce,60,B,Drama,91,A,Health,72,B,540,60,B
STU1736,43,C,59,B,57,B,100,A,39,C,56,B,Agriculture,82,A,Dance,71,B,Health,40,C,547,60.78,B
STU1737,58,B,65,B,45,C,41,C,70,B,72,B,Agriculture,47,C,English_Lit,95,A,Health,63,B,556,61.78,B
STU1738,63,B,48,C,37,C,46,C,79,A,73,B,Agriculture,37,C,Drama,79,A,Health,95,A,557,61.89,B
STU1739,38,C,94,A,68,B,77,A,88,A,90,A,Agriculture,35,C,Art,3,F,Health,96,A,589,65.44,B
STU1740,39,C,65,B,17,F,78,A,96,A,78,A,Agriculture,93,A,English_Lit,61,B,Media,55,B,582,64.67,B
STU1741,66,B,13,F,82,A,85,A,68,B,68,B,Commerce,69,B,Music,40,C,Home_Science,26,F,517,57.44,B
STU1742,57,B,57,B,77,A,62,B,69,B,97,A,Commerce,51,C,Dance,61,B,Media,81,A,612,68,B
STU1743,76,A,54,C,45,C,99,A,36,C,61,B,Agriculture,54,C,English_Lit,86,A,ICT,75,A,586,65.11,B
STU1744,95,A,96,A,43,C,27,F,46,C,29,F,Commerce,93,A,English_Lit,95,A,Home_Science,42,C,566,62.89,B
STU1745,77,A,100,A,4,F,51,C,63,B,76,A,Agriculture,66,B,Art,47,C,ICT,38,C,522,58,B
STU1746,58,B,12,F,61,B,9,F,40,C,65,B,Agriculture,71,B,Dance,86,A,Media,2,F,404,44.89,C
STU1747,61,B,46,C,82,A,38,C,66,B,70,B,Commerce,89,A,Sinhala_Lit,44,C,ICT,96,A,592,65.78,B
STU1748,68,B,54,C,17,F,100,A,72,B,92,A,Commerce,63,B,Drama,20,F,Health,6,F,492,54.67,C
STU1749,60,B,30,F,83,A,64,B,100,A,4,F,Commerce,55,B,Art,74,B,Media,50,C,520,57.78,B
STU1750,61,B,62,B,99,A,50,C,35,C,87,A,Commerce,87,A,English_Lit,64,B,Media,57,B,602,66.89,B
STU1751,57,B,34,F,34,F,67,B,56,B,51,C,Commerce,64,B,Dance,59,B,ICT,45,C,467,51.89,C
STU1752,84,A,85,A,55,B,36,C,94,A,9,F,Commerce,40,C,Drama,69,B,Media,54,C,526,58.44,B
STU1753,37,C,39,C,48,C,90,A,50,C,54,C,Agriculture,38,C,Music,100,A,Media,68,B,524,58.22,B
STU1754,50,C,56,B,54,C,61,B,37,C,59,B,Commerce,72,B,Drama,67,B,ICT,72,B,528,58.67,B
STU1755,66,B,16,F,72,B,52,C,69,B,79,A,Agriculture,65,B,Art,81,A,Home_Science,55,B,555,61.67,B
STU1756,49,C,33,F,86,A,65,B,16,F,52,C,Commerce,42,C,Art,69,B,Home_Science,42,C,454,50.44,C
STU1757,50,C,39,C,11,F,49,C,42,C,72,B,Commerce,52,C,Art,52,C,Media,66,B,433,48.11,C
STU1758,89,A,47,C,69,B,51,C,57,B,72,B,Agriculture,56,B,Dance,53,C,Media,3,F,497,55.22,B
STU1759,38,C,51,C,14,F,31,F,55,B,53,C,Agriculture,79,A,Art,72,B,ICT,45,C,438,48.67,C
STU1760,19,F,89,A,65,B,55,B,53,C,74,B,Agriculture,13,F,English_Lit,95,A,Health,85,A,548,60.89,B
STU1761,56,B,64,B,99,A,60,B,23,F,70,B,Commerce,92,A,Sinhala_Lit,51,C,Media,71,B,586,65.11,B
STU1762,40,C,63,B,100,A,73,B,61,B,75,A,Agriculture,37,C,English_Lit,73,B,Health,36,C,558,62,B
STU1763,94,A,65,B,99,A,88,A,83,A,59,B,Commerce,54,C,Drama,61,B,ICT,57,B,660,73.33,B
STU1764,36,C,55,B,91,A,61,B,24,F,89,A,Commerce,82,A,Dance,87,A,ICT,52,C,577,64.11,B
STU1765,86,A,68,B,44,C,73,B,75,A,67,B,Commerce,92,A,English_Lit,64,B,ICT,78,A,647,71.89,B
STU1766,77,A,44,C,90,A,74,B,98,A,22,F,Commerce,66,B,Art,84,A,Home_Science,60,B,615,68.33,B
STU1767,53,C,34,F,98,A,73,B,41,C,73,B,Commerce,39,C,English_Lit,62,B,Media,89,A,562,62.44,B
STU1768,40,C,46,C,53,C,17,F,40,C,97,A,Commerce,70,B,English_Lit,90,A,Health,80,A,533,59.22,B
STU1769,47,C,42,C,62,B,30,F,83,A,95,A,Commerce,86,A,English_Lit,70,B,Home_Science,61,B,576,64,B
STU1770,72,B,55,B,35,C,88,A,91,A,34,F,Agriculture,57,B,Art,81,A,ICT,71,B,584,64.89,B
STU1771,63,B,82,A,58,B,56,B,79,A,59,B,Agriculture,99,A,Sinhala_Lit,99,A,ICT,67,B,662,73.56,B
STU1772,17,F,47,C,57,B,37,C,60,B,63,B,Agriculture,71,B,Drama,71,B,ICT,56,B,479,53.22,C
STU1773,83,A,68,B,27,F,61,B,0,F,62,B,Commerce,65,B,Art,92,A,Media,36,C,494,54.89,C
STU1774,82,A,37,C,56,B,66,B,49,C,82,A,Agriculture,57,B,Sinhala_Lit,90,A,Media,47,C,566,62.89,B
STU1775,90,A,35,C,32,F,74,B,18,F,36,C,Agriculture,82,A,Sinhala_Lit,23,F,Home_Science,99,A,489,54.33,C
STU1776,82,A,47,C,68,B,80,A,75,A,53,C,Commerce,84,A,Art,12,F,Media,72,B,573,63.67,B
STU1777,36,C,67,B,43,C,8,F,65,B,71,B,Agriculture,70,B,Art,78,A,ICT,92,A,530,58.89,B
STU1778,55,B,63,B,24,F,61,B,35,C,42,C,Commerce,67,B,Art,75,A,Media,86,A,508,56.44,B
STU1779,87,A,57,B,43,C,75,A,43,C,47,C,Commerce,59,B,Art,57,B,ICT,61,B,529,58.78,B
STU1780,84,A,19,F,97,A,93,A,57,B,38,C,Commerce,35,C,Drama,73,B,Health,74,B,570,63.33,B
STU1781,37,C,60,B,5,F,39,C,57,B,65,B,Agriculture,79,A,Drama,58,B,Media,78,A,478,53.11,C
STU1782,98,A,60,B,56,B,28,F,83,A,90,A,Commerce,67,B,Sinhala_Lit,57,B,Media,63,B,602,66.89,B
STU1783,67,B,81,A,41,C,55,B,40,C,65,B,Agriculture,85,A,Music,68,B,ICT,37,C,539,59.89,B
STU1784,67,B,73,B,85,A,98,A,15,F,28,F,Commerce,67,B,Dance,43,C,Home_Science,49,C,525,58.33,B
STU1785,83,A,68,B,47,C,56,B,46,C,88,A,Agriculture,67,B,English_Lit,38,C,Home_Science,36,C,529,58.78,B
STU1786,51,C,72,B,92,A,65,B,89,A,85,A,Commerce,59,B,Drama,100,A,Media,78,A,691,76.78,A
STU1787,40,C,75,A,63,B,81,A,93,A,70,B,Agriculture,68,B,Sinhala_Lit,75,A,Media,37,C,602,66.89,B
STU1788,36,C,53,C,49,C,58,B,0,F,14,F,Commerce,40,C,English_Lit,83,A,ICT,68,B,401,44.56,C
STU1789,54,C,62,B,37,C,35,C,23,F,75,A,Agriculture,93,A,English_Lit,30,F,Media,59,B,468,52,C
STU1790,63,B,93,A,47,C,57,B,6,F,58,B,Agriculture,71,B,Art,9,F,ICT,75,A,479,53.22,C
STU1791,70,B,66,B,34,F,94,A,41,C,58,B,Commerce,2,F,Art,100,A,Health,68,B,533,59.22,B
STU1792,77,A,82,A,75,A,58,B,60,B,47,C,Agriculture,92,A,Music,98,A,ICT,81,A,670,74.44,B
STU1793,88,A,36,C,24,F,47,C,71,B,65,B,Agriculture,72,B,Art,78,A,Home_Science,32,F,513,57,B
STU1794,69,B,48,C,38,C,54,C,49,C,54,C,Commerce,54,C,Art,89,A,Media,57,B,512,56.89,B
STU1795,61,B,70,B,65,B,96,A,74,B,24,F,Commerce,35,C,Dance,3,F,Media,55,B,483,53.67,C
STU1796,51,C,44,C,85,A,46,C,79,A,53,C,Agriculture,59,B,Music,6,F,Media,89,A,512,56.89,B
STU1797,40,C,53,C,26,F,13,F,100,A,53,C,Commerce,65,B,Sinhala_Lit,65,B,Media,99,A,514,57.11,B
STU1798,65,B,58,B,82,A,42,C,66,B,96,A,Commerce,57,B,English_Lit,34,F,Media,69,B,569,63.22,B
STU1799,41,C,92,A,61,B,97,A,96,A,49,C,Agriculture,87,A,English_Lit,67,B,ICT,78,A,668,74.22,B
STU1800,52,C,97,A,55,B,77,A,51,C,49,C,Agriculture,100,A,English_Lit,98,A,ICT,55,B,634,70.44,B
STU1801,71,B,60,B,78,A,86,A,56,B,51,C,Commerce,69,B,Sinhala_Lit,28,F,ICT,49,C,548,60.89,B
STU1802,72,B,36,C,85,A,61,B,61,B,60,B,Commerce,83,A,Drama,63,B,ICT,79,A,600,66.67,B
STU1803,45,C,58,B,88,A,96,A,94,A,76,A,Commerce,68,B,Art,80,A,ICT,41,C,646,71.78,B
STU1804,66,B,51,C,72,B,77,A,52,C,11,F,Commerce,74,B,Music,89,A,ICT,88,A,580,64.44,B
STU1805,72,B,73,B,52,C,3,F,94,A,49,C,Agriculture,38,C,Art,77,A,ICT,49,C,507,56.33,B
STU1806,12,F,52,C,73,B,1,F,60,B,82,A,Commerce,57,B,Music,92,A,ICT,99,A,528,58.67,B
STU1807,86,A,99,A,53,C,82,A,4,F,59,B,Commerce,76,A,Art,24,F,Media,21,F,504,56,B
STU1808,96,A,55,B,80,A,23,F,62,B,77,A,Commerce,39,C,Dance,86,A,Home_Science,60,B,578,64.22,B
STU1809,60,B,63,B,46,C,10,F,74,B,53,C,Commerce,68,B,Music,66,B,Health,57,B,497,55.22,B
STU1810,75,A,74,B,66,B,58,B,47,C,73,B,Commerce,66,B,Art,89,A,Home_Science,69,B,617,68.56,B
STU1811,84,A,100,A,57,B,99,A,12,F,71,B,Commerce,75,A,English_Lit,98,A,Health,94,A,690,76.67,A
STU1812,71,B,73,B,77,A,42,C,97,A,61,B,Agriculture,61,B,Sinhala_Lit,80,A,ICT,47,C,609,67.67,B
STU1813,64,B,14,F,43,C,58,B,88,A,43,C,Agriculture,73,B,English_Lit,76,A,ICT,35,C,494,54.89,C
STU1814,72,B,53,C,26,F,76,A,4,F,92,A,Commerce,83,A,Drama,70,B,Home_Science,67,B,543,60.33,B
STU1815,49,C,64,B,77,A,45,C,40,C,71,B,Agriculture,38,C,Drama,47,C,Home_Science,52,C,483,53.67,C
STU1816,85,A,82,A,88,A,62,B,79,A,81,A,Commerce,79,A,Sinhala_Lit,95,A,ICT,83,A,734,81.56,A
STU1817,56,B,4,F,87,A,68,B,45,C,67,B,Commerce,45,C,Art,91,A,Health,49,C,512,56.89,B
STU1818,31,F,71,B,54,C,65,B,56,B,82,A,Commerce,55,B,Dance,70,B,ICT,25,F,509,56.56,B
STU1819,49,C,35,C,95,A,59,B,81,A,46,C,Commerce,72,B,English_Lit,98,A,Home_Science,98,A,633,70.33,B
STU1820,88,A,62,B,83,A,47,C,94,A,43,C,Commerce,52,C,Sinhala_Lit,57,B,Health,94,A,620,68.89,B
STU1821,86,A,56,B,44,C,73,B,42,C,53,C,Commerce,63,B,Art,48,C,Media,62,B,527,58.56,B
STU1822,68,B,78,A,25,F,34,F,79,A,42,C,Agriculture,71,B,Sinhala_Lit,22,F,Home_Science,63,B,482,53.56,C
STU1823,40,C,49,C,51,C,67,B,20,F,67,B,Commerce,65,B,Drama,71,B,Media,73,B,503,55.89,B
STU1824,66,B,40,C,5,F,48,C,74,B,38,C,Commerce,92,A,Art,1,F,Media,68,B,432,48,C
STU1825,45,C,90,A,26,F,56,B,46,C,50,C,Agriculture,71,B,Music,70,B,Health,72,B,526,58.44,B
STU1826,77,A,58,B,26,F,99,A,65,B,64,B,Agriculture,74,B,Sinhala_Lit,35,C,Health,72,B,570,63.33,B
STU1827,51,C,52,C,80,A,99,A,89,A,91,A,Agriculture,83,A,Art,21,F,Media,66,B,632,70.22,B
STU1828,84,A,91,A,62,B,64,B,97,A,49,C,Agriculture,95,A,Drama,11,F,ICT,99,A,652,72.44,B
STU1829,55,B,14,F,80,A,95,A,59,B,77,A,Agriculture,60,B,Dance,52,C,Health,21,F,513,57,B
STU1830,77,A,28,F,2,F,70,B,93,A,82,A,Commerce,74,B,Sinhala_Lit,55,B,Health,44,C,525,58.33,B
STU1831,39,C,65,B,64,B,31,F,97,A,83,A,Commerce,43,C,English_Lit,52,C,Health,39,C,513,57,B
STU1832,40,C,51,C,6,F,43,C,59,B,84,A,Agriculture,35,C,Art,80,A,Media,56,B,454,50.44,C
STU1833,62,B,55,B,57,B,49,C,64,B,24,F,Commerce,49,C,Music,87,A,Home_Science,61,B,508,56.44,B
STU1834,86,A,90,A,64,B,79,A,87,A,61,B,Agriculture,57,B,Music,57,B,ICT,29,F,610,67.78,B
STU1835,53,C,58,B,89,A,29,F,48,C,67,B,Commerce,41,C,Dance,96,A,Home_Science,98,A,579,64.33,B
STU1836,97,A,26,F,55,B,51,C,0,F,60,B,Agriculture,55,B,Art,100,A,Home_Science,62,B,506,56.22,B
STU1837,66,B,64,B,70,B,39,C,95,A,86,A,Commerce,86,A,Dance,95,A,Health,38,C,639,71,B
STU1838,85,A,59,B,81,A,20,F,62,B,93,A,Commerce,66,B,Art,83,A,ICT,57,B,606,67.33,B
STU1839,36,C,76,A,57,B,54,C,97,A,69,B,Agriculture,39,C,Art,77,A,Media,90,A,595,66.11,B
STU1840,43,C,74,B,39,C,97,A,98,A,97,A,Agriculture,0,F,Dance,18,F,Home_Science,14,F,480,53.33,C
STU1841,85,A,90,A,65,B,78,A,63,B,92,A,Commerce,69,B,Drama,54,C,ICT,59,B,655,72.78,B
STU1842,14,F,40,C,86,A,71,B,57,B,78,A,Agriculture,57,B,Music,45,C,Health,6,F,454,50.44,C
STU1843,56,B,73,B,15,F,59,B,68,B,60,B,Commerce,41,C,Drama,63,B,Health,86,A,521,57.89,B
STU1844,55,B,93,A,83,A,21,F,55,B,85,A,Agriculture,68,B,Music,38,C,Media,84,A,582,64.67,B
STU1845,55,B,93,A,64,B,79,A,35,C,82,A,Agriculture,35,C,Drama,86,A,Health,60,B,589,65.44,B
STU1846,52,C,64,B,57,B,8,F,64,B,59,B,Agriculture,89,A,Sinhala_Lit,57,B,Health,24,F,474,52.67,C
STU1847,57,B,99,A,58,B,52,C,95,A,73,B,Agriculture,62,B,Drama,97,A,ICT,57,B,650,72.22,B
STU1848,62,B,45,C,70,B,66,B,78,A,51,C,Agriculture,97,A,Dance,48,C,Health,64,B,581,64.56,B
STU1849,63,B,59,B,72,B,73,B,44,C,53,C,Agriculture,75,A,Dance,36,C,Home_Science,63,B,538,59.78,B
STU1850,48,C,50,C,36,C,46,C,81,A,63,B,Commerce,45,C,Sinhala_Lit,71,B,ICT,50,C,490,54.44,C
STU1851,23,F,91,A,37,C,81,A,48,C,48,C,Commerce,78,A,Drama,46,C,Media,44,C,496,55.11,B
STU1852,31,F,30,F,74,B,90,A,38,C,84,A,Agriculture,99,A,Sinhala_Lit,93,A,Health,80,A,619,68.78,B
STU1853,60,B,62,B,4,F,56,B,92,A,91,A,Agriculture,47,C,Art,47,C,ICT,79,A,538,59.78,B
STU1854,41,C,54,C,84,A,82,A,37,C,40,C,Agriculture,77,A,Drama,61,B,Health,70,B,546,60.67,B
STU1855,55,B,23,F,64,B,54,C,43,C,77,A,Agriculture,22,F,Dance,71,B,Home_Science,84,A,493,54.78,C
STU1856,82,A,93,A,73,B,51,C,59,B,44,C,Agriculture,83,A,Sinhala_Lit,71,B,Health,59,B,615,68.33,B
STU1857,81,A,100,A,85,A,47,C,72,B,55,B,Agriculture,94,A,Art,43,C,ICT,96,A,673,74.78,B
STU1858,41,C,41,C,39,C,78,A,96,A,53,C,Commerce,73,B,English_Lit,20,F,Health,57,B,498,55.33,B
STU1859,80,A,61,B,72,B,48,C,62,B,87,A,Agriculture,39,C,Music,92,A,Media,90,A,631,70.11,B
STU1860,83,A,7,F,15,F,71,B,21,F,60,B,Commerce,5,F,Art,66,B,Health,63,B,391,43.44,C
STU1861,76,A,65,B,12,F,41,C,76,A,48,C,Commerce,45,C,Dance,61,B,Media,57,B,481,53.44,C
STU1862,35,C,19,F,35,C,69,B,13,F,49,C,Commerce,56,B,Dance,67,B,ICT,34,F,377,41.89,C
STU1863,40,C,38,C,40,C,88,A,67,B,53,C,Agriculture,42,C,Sinhala_Lit,36,C,ICT,76,A,480,53.33,C
STU1864,69,B,66,B,47,C,73,B,62,B,47,C,Agriculture,85,A,Dance,57,B,Home_Science,91,A,597,66.33,B
STU1865,82,A,100,A,96,A,95,A,76,A,7,F,Agriculture,70,B,Music,44,C,ICT,75,A,645,71.67,B
STU1866,5,F,52,C,55,B,74,B,57,B,4,F,Agriculture,74,B,Art,98,A,Home_Science,68,B,487,54.11,C
STU1867,86,A,21,F,78,A,66,B,47,C,64,B,Commerce,71,B,Dance,81,A,ICT,89,A,603,67,B
STU1868,41,C,31,F,17,F,50,C,74,B,86,A,Agriculture,56,B,Art,64,B,Home_Science,98,A,517,57.44,B
STU1869,32,F,74,B,57,B,68,B,59,B,42,C,Agriculture,71,B,Dance,57,B,Health,40,C,500,55.56,B
STU1870,83,A,74,B,67,B,91,A,64,B,52,C,Commerce,46,C,Music,63,B,ICT,51,C,591,65.67,B
STU1871,52,C,82,A,37,C,55,B,47,C,74,B,Agriculture,95,A,Sinhala_Lit,76,A,Health,4,F,522,58,B
STU1872,46,C,79,A,89,A,79,A,60,B,49,C,Agriculture,93,A,English_Lit,63,B,Media,48,C,606,67.33,B
STU1873,66,B,41,C,73,B,41,C,73,B,55,B,Agriculture,51,C,Dance,81,A,ICT,11,F,492,54.67,C
STU1874,51,C,53,C,9,F,54,C,93,A,20,F,Agriculture,70,B,Drama,91,A,ICT,60,B,501,55.67,B
STU1875,7,F,42,C,43,C,84,A,55,B,81,A,Agriculture,61,B,Music,38,C,Health,63,B,474,52.67,C
STU1876,79,A,53,C,91,A,6,F,55,B,87,A,Agriculture,38,C,English_Lit,46,C,Media,10,F,465,51.67,C
STU1877,52,C,97,A,99,A,95,A,54,C,61,B,Commerce,15,F,Art,70,B,Media,19,F,562,62.44,B
STU1878,75,A,88,A,75,A,70,B,33,F,42,C,Agriculture,74,B,Art,78,A,Health,91,A,626,69.56,B
STU1879,74,B,99,A,41,C,76,A,76,A,35,C,Agriculture,97,A,Sinhala_Lit,38,C,Home_Science,95,A,631,70.11,B
STU1880,73,B,74,B,8,F,33,F,41,C,46,C,Agriculture,44,C,Art,50,C,Health,77,A,446,49.56,C
STU1881,69,B,55,B,71,B,70,B,37,C,42,C,Commerce,96,A,Sinhala_Lit,89,A,Health,86,A,615,68.33,B
STU1882,81,A,36,C,11,F,80,A,48,C,71,B,Agriculture,40,C,Art,67,B,Media,88,A,522,58,B
STU1883,71,B,75,A,35,C,50,C,67,B,90,A,Agriculture,66,B,English_Lit,40,C,Home_Science,71,B,565,62.78,B
STU1884,53,C,76,A,69,B,49,C,79,A,71,B,Commerce,69,B,English_Lit,58,B,Health,82,A,606,67.33,B
STU1885,66,B,53,C,69,B,48,C,47,C,55,B,Agriculture,25,F,English_Lit,76,A,Home_Science,21,F,460,51.11,C
STU1886,62,B,6,F,100,A,37,C,84,A,93,A,Agriculture,37,C,Music,96,A,Home_Science,77,A,592,65.78,B
STU1887,48,C,59,B,95,A,76,A,44,C,78,A,Commerce,62,B,Art,71,B,Media,99,A,632,70.22,B
STU1888,83,A,58,B,58,B,46,C,100,A,68,B,Commerce,66,B,English_Lit,64,B,Health,70,B,613,68.11,B
STU1889,97,A,50,C,31,F,55,B,51,C,41,C,Agriculture,93,A,English_Lit,78,A,Home_Science,95,A,591,65.67,B
STU1890,82,A,81,A,90,A,55,B,79,A,52,C,Commerce,58,B,Art,69,B,ICT,70,B,636,70.67,B
STU1891,65,B,47,C,44,C,82,A,5,F,82,A,Commerce,22,F,Drama,65,B,ICT,86,A,498,55.33,B
STU1892,61,B,68,B,72,B,52,C,42,C,47,C,Commerce,85,A,Music,82,A,Home_Science,60,B,569,63.22,B
STU1893,72,B,53,C,44,C,45,C,9,F,59,B,Agriculture,90,A,Drama,64,B,Media,90,A,526,58.44,B
STU1894,37,C,79,A,79,A,64,B,48,C,75,A,Commerce,68,B,Sinhala_Lit,26,F,Home_Science,48,C,524,58.22,B
STU1895,93,A,28,F,55,B,69,B,92,A,52,C,Agriculture,94,A,Sinhala_Lit,3,F,Health,74,B,560,62.22,B
STU1896,47,C,67,B,73,B,40,C,22,F,36,C,Commerce,58,B,English_Lit,99,A,ICT,74,B,516,57.33,B
STU1897,76,A,98,A,62,B,90,A,67,B,68,B,Agriculture,61,B,English_Lit,56,B,Home_Science,65,B,643,71.44,B
STU1898,93,A,87,A,81,A,63,B,1,F,61,B,Agriculture,61,B,Music,66,B,ICT,62,B,575,63.89,B
STU1899,26,F,82,A,65,B,40,C,66,B,90,A,Agriculture,49,C,Music,80,A,ICT,59,B,557,61.89,B
STU1900,38,C,45,C,96,A,95,A,95,A,35,C,Commerce,68,B,Art,50,C,ICT,68,B,590,65.56,B
STU1901,72,B,69,B,48,C,57,B,58,B,36,C,Agriculture,54,C,Drama,72,B,Media,70,B,536,59.56,B
STU1902,38,C,35,C,51,C,79,A,30,F,84,A,Commerce,41,C,Dance,76,A,Health,26,F,460,51.11,C
STU1903,70,B,66,B,43,C,31,F,62,B,54,C,Commerce,40,C,Music,42,C,Health,74,B,482,53.56,C
STU1904,86,A,71,B,80,A,72,B,59,B,44,C,Agriculture,95,A,Art,71,B,Media,69,B,647,71.89,B
STU1905,97,A,19,F,88,A,35,C,66,B,69,B,Commerce,42,C,Sinhala_Lit,56,B,Home_Science,10,F,482,53.56,C
STU1906,82,A,65,B,69,B,62,B,90,A,59,B,Agriculture,17,F,Art,71,B,Health,84,A,599,66.56,B
STU1907,65,B,10,F,94,A,49,C,20,F,44,C,Commerce,51,C,Art,97,A,Health,91,A,521,57.89,B
STU1908,45,C,66,B,55,B,38,C,54,C,99,A,Agriculture,48,C,Art,53,C,ICT,63,B,521,57.89,B
STU1909,57,B,58,B,53,C,58,B,90,A,67,B,Agriculture,5,F,Art,85,A,Media,80,A,553,61.44,B
STU1910,56,B,44,C,62,B,39,C,83,A,82,A,Commerce,87,A,Dance,64,B,Home_Science,65,B,582,64.67,B
STU1911,65,B,57,B,86,A,94,A,8,F,46,C,Commerce,67,B,Sinhala_Lit,68,B,Media,95,A,586,65.11,B
STU1912,40,C,95,A,55,B,25,F,61,B,88,A,Commerce,65,B,Music,49,C,Media,56,B,534,59.33,B
STU1913,21,F,6,F,66,B,46,C,23,F,54,C,Agriculture,48,C,Dance,66,B,ICT,72,B,402,44.67,C
STU1914,52,C,40,C,36,C,82,A,73,B,55,B,Agriculture,57,B,Dance,2,F,Home_Science,40,C,437,48.56,C
STU1915,64,B,46,C,72,B,83,A,68,B,81,A,Agriculture,45,C,Art,43,C,Home_Science,57,B,559,62.11,B
STU1916,84,A,82,A,67,B,62,B,41,C,36,C,Agriculture,57,B,Dance,66,B,ICT,46,C,541,60.11,B
STU1917,90,A,75,A,23,F,86,A,36,C,75,A,Agriculture,53,C,Dance,37,C,ICT,67,B,542,60.22,B
STU1918,56,B,74,B,96,A,39,C,69,B,85,A,Agriculture,50,C,Music,80,A,Health,92,A,641,71.22,B
STU1919,88,A,4,F,75,A,73,B,58,B,97,A,Commerce,72,B,Dance,66,B,Media,70,B,603,67,B
STU1920,100,A,99,A,47,C,99,A,68,B,93,A,Agriculture,54,C,Sinhala_Lit,58,B,Media,71,B,689,76.56,A
STU1921,70,B,61,B,43,C,98,A,66,B,81,A,Commerce,88,A,Sinhala_Lit,88,A,Media,44,C,639,71,B
STU1922,44,C,52,C,87,A,64,B,71,B,63,B,Commerce,82,A,English_Lit,39,C,Media,72,B,574,63.78,B
STU1923,35,C,75,A,51,C,51,C,41,C,86,A,Commerce,69,B,Art,48,C,Home_Science,35,C,491,54.56,C
STU1924,94,A,89,A,41,C,71,B,49,C,37,C,Commerce,62,B,Dance,56,B,Home_Science,40,C,539,59.89,B
STU1925,95,A,67,B,41,C,56,B,98,A,71,B,Agriculture,38,C,English_Lit,73,B,Media,95,A,634,70.44,B
STU1926,58,B,29,F,55,B,90,A,80,A,84,A,Agriculture,75,A,Music,76,A,Media,76,A,623,69.22,B
STU1927,0,F,65,B,98,A,65,B,58,B,52,C,Commerce,54,C,English_Lit,80,A,Home_Science,87,A,559,62.11,B
STU1928,96,A,64,B,89,A,50,C,58,B,83,A,Commerce,57,B,Dance,76,A,Media,46,C,619,68.78,B
STU1929,88,A,29,F,98,A,75,A,63,B,13,F,Commerce,65,B,Art,42,C,Health,76,A,549,61,B
STU1930,56,B,65,B,55,B,43,C,82,A,56,B,Commerce,56,B,English_Lit,55,B,Health,61,B,529,58.78,B
STU1931,77,A,38,C,75,A,84,A,85,A,59,B,Commerce,16,F,English_Lit,35,C,Media,69,B,538,59.78,B
STU1932,90,A,99,A,98,A,86,A,65,B,62,B,Commerce,59,B,Drama,34,F,Health,94,A,687,76.33,A
STU1933,97,A,39,C,55,B,68,B,15,F,38,C,Commerce,17,F,Drama,91,A,Home_Science,39,C,459,51,C
STU1934,99,A,85,A,50,C,60,B,71,B,47,C,Commerce,81,A,Sinhala_Lit,95,A,Health,46,C,634,70.44,B
STU1935,14,F,95,A,99,A,73,B,61,B,71,B,Agriculture,38,C,Dance,93,A,Home_Science,59,B,603,67,B
STU1936,55,B,37,C,93,A,46,C,54,C,85,A,Commerce,43,C,Sinhala_Lit,61,B,Health,98,A,572,63.56,B
STU1937,44,C,71,B,41,C,59,B,62,B,47,C,Agriculture,52,C,English_Lit,20,F,Media,71,B,467,51.89,C
STU1938,81,A,84,A,56,B,74,B,13,F,40,C,Agriculture,85,A,Sinhala_Lit,94,A,Media,40,C,567,63,B
